Papel;Cotacao;PL;PVP;PSR;DY;PAtivo;PCapGiro;PEBIT;PAtivCircLiq;EVEBIT;EVEBITDA;MargEBIT;MargLiq;LiqCorr;ROIC;ROE;Liq2meses;PatrimLiquido;DivBrutaPatrim;CrescRec5a
MRSA6B;44.5;9.95;1.73;2.074;0.0235;0.661;6.93;5.84;-1.79;7.73;5.39;0.355;0.20850000000000002;1.62;0.1452;0.1739;114.1;8691590000.0;1.08;0.1447
TCSL4;7.82;9.95;0.83;1.105;0.0;0.475;8.93;5.69;-2.2;5.61;2.18;0.19440000000000002;0.11109999999999999;1.34;0.0967;0.0833;0.0;22847800000.0;0.14;0.0229
DIRR3;15.1;9.96;4.1;1.81;0.14679999999999999;0.595;1.74;7.42;-1.65;8.04;7.48;0.244;0.2256;3.78;0.0977;0.4118;109368000.0;1916620000.0;1.49;0.2492
UNIP5;69.3;9.98;3.17;1.416;0.18;1.027;3.74;8.25;-3.76;9.94;7.41;0.1716;0.1412;3.18;0.17079999999999998;0.3182;13561.7;2470310000.0;1.34;-0.051399999999999994
LUXM3;10.0;9.98;2.48;2.702;0.0;1.785;17.8;15.28;-22.79;15.13;9.13;0.1769;0.2707;1.99;0.132;0.24850000000000003;0.0;167560000.0;0.11;0.0418
ALUP3;12.31;10.01;1.33;2.768;0.0347;0.379;3.31;4.28;-0.91;7.58;7.11;0.6470999999999999;0.39409999999999995;2.45;0.0992;0.1326;123507.0;9163890000.0;1.38;-0.0301
LREN3;14.57;10.06;1.4;0.927;0.059699999999999996;0.747;3.08;4.05;5.95;3.63;2.67;0.22899999999999998;0.09210000000000002;1.69;0.2279;0.1394;209117000.0;10456300000.0;0.04;0.0933
UNIP6;70.05;10.09;3.21;1.431;0.17809999999999998;1.039;3.78;8.34;-3.8;10.03;7.48;0.1716;0.1412;3.18;0.17079999999999998;0.3182;21035400.0;2470310000.0;1.34;-0.051399999999999994
IGTA3;33.13;10.15;1.48;4.864;0.0;0.758;4.8;8.33;-3.34;10.29;9.0;0.584;0.4794;2.51;0.1133;0.1462;0.0;3895430000.0;0.73;0.1066
CPRE3;18.23;10.19;2.36;3.043;0.0;1.041;-10.47;5.73;-2.6;6.13;4.83;0.5307;0.3049;0.6;0.2014;0.2314;0.0;4593680000.0;0.34;0.0086
BMIN3;22.0;10.21;0.75;0.0;0.0233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0731;112.8;142210000.0;0.0;-0.1966
ENAT3;21.64;10.21;1.28;2.588;0.0;0.452;1.3;29.02;-2.52;31.98;4.64;0.0892;0.2534;3.9;0.0294;0.1253;0.0;4487040000.0;1.33;0.16269999999999998
BMEB3;73.5;10.23;3.36;0.0;0.0232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32899999999999996;271294.0;2290040000.0;0.0;0.23329999999999998
VITT3;4.25;10.24;1.01;0.766;0.0678;0.673;1.92;8.03;2.45;9.88;7.51;0.0953;0.0742;2.35;0.0944;0.099;1086980.0;617380000.0;0.36;0.0152
MRSL3;3.3;10.25;0.99;0.883;0.0;0.658;2.37;16.32;6.28;17.74;9.5;0.0541;0.08689999999999999;2.78;0.0444;0.09630000000000001;0.0;375151000.0;0.16;0.071
TGMA3;37.76;10.26;2.86;1.12;0.1173;1.864;7.72;8.33;16.36;8.62;7.81;0.13449999999999998;0.1092;2.1;0.25780000000000003;0.2786;10984500.0;872233000.0;0.23;0.2223
BALM3;26.0;10.3;1.39;1.162;0.1784;0.847;1.67;6.89;2.38;4.97;4.35;0.1686;0.1121;3.12;0.1906;0.1352;2322.54;182965000.0;0.12;0.1097
TRFO3;4.53;10.32;2.58;0.804;0.0;1.039;4.65;5.52;7.37;5.12;5.12;0.1458;0.078;1.43;0.2763;0.2501;0.0;76165000.0;0.26;0.16469999999999999
ELPL3;49.32;10.32;1.33;0.435;0.0;0.312;-3.86;3.43;-0.59;7.11;5.11;0.12689999999999999;0.042199999999999994;0.74;0.10640000000000001;0.1292;0.0;7307990000.0;1.51;0.0253
CPFE3;49.17;10.33;2.52;1.277;0.056799999999999996;0.699;-44.98;4.96;-1.38;7.25;6.14;0.25730000000000003;0.1294;0.93;0.15410000000000001;0.2439;105681000.0;22489800000.0;1.29;0.0332
LEVE4;44.49;10.34;6.88;1.117;0.0;1.531;10.04;6.88;-11.11;7.92;6.93;0.1624;0.1081;1.31;0.34850000000000003;0.6651;0.0;876909000.0;1.71;0.09910000000000001
BESP3;330.0;10.38;2.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2377;0.0;5183100000.0;0.0;0.0183
ITUB4;43.16;10.42;2.43;0.0;0.07139999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.233;1530480000.0;195980000000.0;0.0;1.0066
TCOC4;27.2;10.43;1.26;1.558;0.0;0.915;2.65;10.14;3.07;7.89;7.89;0.1537;0.1493;2.53;0.1398;0.1206;0.0;2812920000.0;0.04;0.1671
WEGE4;16.1;10.6;3.88;1.656;0.0;1.585;7.1;7.67;23.97;7.36;6.61;0.21600000000000003;0.1661;1.55;0.2706;0.3661;0.0;17417200000.0;0.26;0.1431
EQPA5;7.95;10.66;3.46;1.475;0.08289999999999999;0.793;5.76;6.25;-2.26;7.85;6.61;0.23600000000000002;0.13849999999999998;1.49;0.18420000000000003;0.3249;102.72;5073530000.0;1.96;0.1226
TRFO4;4.7;10.7;2.68;0.835;0.0;1.078;4.82;5.73;7.65;5.33;5.33;0.1458;0.078;1.43;0.2763;0.2501;0.0;76165000.0;0.26;0.16469999999999999
SMLS3;22.4;10.78;4.09;4.212;0.0;1.017;18.78;10.37;-6.72;10.13;9.06;0.40619999999999995;0.3907;1.1;0.1069;0.3796;0.0;679678000.0;0.0;-0.222
BESP4;344.0;10.82;2.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2377;0.0;5183100000.0;0.0;0.0183
CMIG3;15.26;10.87;1.52;1.029;0.058899999999999994;0.674;-26.68;6.65;-1.92;8.64;7.06;0.1548;0.09480000000000001;0.89;0.11109999999999999;0.1399;1662800.0;28728500000.0;0.54;0.0764
FIQE3;5.35;10.87;1.68;1.893;0.1321;0.903;10.22;7.41;-4.12;8.22;4.32;0.2554;0.1743;1.57;0.1458;0.15460000000000002;2828440.0;1270410000.0;0.44;0.20989999999999998
HBRE3;2.9;10.88;0.16;0.562;0.4019;0.059;1.01;0.87;-0.18;5.34;5.23;0.647;0.1818;1.78;0.0699;0.015;2812090.0;1832780000.0;0.92;0.4548
MRSA3B;48.9;10.93;1.9;2.279;0.0;0.726;7.62;6.42;-1.97;8.31;5.79;0.355;0.20850000000000002;1.62;0.1452;0.1739;1615.64;8691590000.0;1.08;0.1447
MRSA3B;48.9;10.93;1.9;2.279;0.0;0.726;7.62;6.42;-1.97;8.31;5.79;0.355;0.20850000000000002;1.62;0.1452;0.1739;1615.64;8691590000.0;1.08;0.1447
ENMT3;50.0;10.95;2.76;1.207;0.062;0.706;8.38;5.89;-1.42;9.58;7.99;0.205;0.1103;1.52;0.1398;0.2522;21557.9;3965230000.0;2.07;0.0643
VALE5;33.36;10.96;0.82;0.709;0.0;0.318;11.36;2.13;-0.81;3.0;2.41;0.3331;0.0553;1.15;0.17620000000000002;0.075;0.0;184299000000.0;0.56;-0.0705
CGAS3;128.06;10.97;11.77;1.464;0.0689;1.135;11.99;5.57;-1.8;8.28;6.76;0.263;0.1334;1.53;0.23370000000000002;1.0728;13741.2;1441480000.0;6.62;-0.013999999999999999
GRNL4;470.0;11.09;1.07;7.231;0.0;0.975;8.04;-64.72;15.01;-63.22;-63.22;-0.1117;0.6518999999999999;4.35;-0.0165;0.0969;0.0;93104000.0;0.05;0.2148
ELUM3;36.0;11.12;1.5;0.94;0.0;0.886;2.31;14.76;2.51;10.02;10.02;0.0637;0.08460000000000001;2.02;0.094;0.13470000000000001;0.0;443231000.0;0.08;0.084
CPLE11;50.12;11.12;1.29;1.145;0.0;0.495;-165.5;6.43;-1.13;10.06;7.63;0.17809999999999998;0.10289999999999999;0.98;0.0858;0.1162;0.0;23130000000.0;0.87;0.020499999999999997
BRBI11;18.69;11.21;2.51;6.136;0.09949999999999999;0.112;3.09;93.11;3.09;35.61;23.51;0.0659;0.5474;1.04;0.128;0.2235;6536630.0;783298000.0;20.55;0.1121
RIPI3;48.01;11.23;-28.94;-7.449;0.0;7.092;-59.55;-8.79;-16.76;-9.31;-9.31;0.847;-0.6631;0.87;-0.991;-2.5761000000000003;0.0;-49103000.0;-2.44;0.0582
CZLT33;29.23;11.24;1.39;0.526;0.0;0.145;1.87;3.1;-0.29;10.26;4.03;0.1697;0.09140000000000001;1.58;0.053099999999999994;0.12359999999999999;0.0;5691680000.0;3.93;0.0788
CEBR5;30.05;11.25;2.18;4.516;0.1491;1.511;3.34;15.59;3.81;12.09;11.41;0.2896;0.5075;7.12;0.1507;0.1936;64471.0;994854000.0;0.0;0.07980000000000001
CGAS5;131.77;11.29;12.11;1.507;0.0736;1.168;12.33;5.73;-1.86;8.45;6.89;0.263;0.1334;1.53;0.23370000000000002;1.0728;75345.3;1441480000.0;6.62;-0.013999999999999999
RIPI4;48.5;11.35;-29.24;-7.525;0.0;7.164;-60.16;-8.88;-16.93;-9.4;-9.4;0.847;-0.6631;0.87;-0.991;-2.5761000000000003;0.0;-49103000.0;-2.44;0.0582
IGTI3;3.19;11.38;1.42;4.456;0.0176;0.698;4.74;7.12;-2.64;9.5;8.35;0.6258;0.3918;2.49;0.1206;0.1252;156739.0;4651640000.0;0.85;0.1383
ENMT4;52.0;11.39;2.87;1.256;0.0596;0.735;8.72;6.12;-1.48;9.82;8.19;0.205;0.1103;1.52;0.1398;0.2522;1298.56;3965230000.0;2.07;0.0643
REDE3;6.29;11.41;3.88;0.831;0.0478;0.493;6.88;4.24;-0.89;8.19;6.53;0.1957;0.0983;1.38;0.13699999999999998;0.3403;14183.7;4160960000.0;4.38;0.0683
EBCO4;1.0;11.46;0.8;0.33;0.0;0.351;50.21;8.51;-14.31;8.26;8.26;0.0388;0.028999999999999998;1.01;0.0504;0.07;0.0;828097000.0;0.02;0.060899999999999996
SOJA3;8.2;11.49;0.84;0.496;0.0346;0.284;0.59;6.26;1.8;8.4;6.54;0.0793;0.0796;3.67;0.0655;0.0728;8054120.0;1390680000.0;0.96;0.2371
ANIM3;4.49;11.5;0.77;0.459;0.011899999999999999;0.18;1.49;1.54;-0.39;4.8;3.5;0.2983;0.0746;1.92;0.1437;0.067;39806300.0;2354430000.0;2.34;0.1326
MILS3;14.65;11.51;2.04;1.93;0.0317;0.766;3.14;5.48;-3.14;7.7;5.43;0.3519;0.1679;2.78;0.1859;0.1775;12128400.0;1678720000.0;1.37;0.2698
CMIN3;5.2;11.54;2.82;1.591;0.09300000000000001;0.785;3.37;5.21;-3.01;4.41;3.6;0.3054;0.1378;2.02;0.2667;0.2447;48193400.0;10097400000.0;0.91;0.0024
BMEB4;83.0;11.55;3.8;0.0;0.0226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32899999999999996;2720910.0;2290040000.0;0.0;0.23329999999999998
CEBR6;31.05;11.62;2.25;4.666;0.1588;1.562;3.45;16.11;3.94;12.61;11.9;0.2896;0.5075;7.12;0.1507;0.1936;175962.0;994854000.0;0.0;0.07980000000000001
TEMP3;4.15;11.64;4.92;0.98;0.0;2.014;9.98;10.6;19.39;9.55;7.74;0.0925;0.0842;1.41;0.34490000000000004;0.4227;0.0;135736000.0;0.23;-0.1311
CEBR3;31.32;11.72;2.27;4.706;0.1431;1.575;3.48;16.25;3.97;12.75;12.04;0.2896;0.5075;7.12;0.1507;0.1936;96423.6;994854000.0;0.0;0.07980000000000001
MDIA3;22.96;11.8;0.94;0.746;0.059500000000000004;0.62;2.16;9.29;5.16;8.71;5.84;0.0802;0.0632;2.61;0.0907;0.0801;15884400.0;8238160000.0;0.17;0.0546
NAFG3;64.37;11.8;2.76;1.102;0.0;1.153;3.2;7.35;60.48;8.64;6.57;0.1499;0.0928;2.52;0.19920000000000002;0.23420000000000002;0.0;316392000.0;0.81;0.0949
NAFG4;64.42;11.81;2.76;1.103;0.0;1.154;3.2;7.36;60.52;8.65;6.57;0.1499;0.0928;2.52;0.19920000000000002;0.23420000000000002;0.0;316392000.0;0.81;0.0949
BRIT3;3.06;11.85;0.88;1.003;0.0;0.339;3.39;7.18;-1.03;12.58;4.16;0.1396;0.08449999999999999;1.54;0.0652;0.07440000000000001;0.0;1557890000.0;1.25;0.2257
FIBR3;66.3;12.03;2.59;2.01;0.0759;0.899;9.59;5.13;-2.54;7.17;5.29;0.3918;0.1675;1.46;0.22949999999999998;0.2157;0.0;14149000000.0;1.46;0.2271
EBCO3;1.05;12.03;0.84;0.346;0.0;0.368;52.72;8.94;-15.02;8.68;8.68;0.0388;0.028999999999999998;1.01;0.0504;0.07;0.0;828097000.0;0.02;0.060899999999999996
UGPA3;26.71;12.15;1.9;0.209;0.0487;0.604;4.07;6.49;-2.4;9.72;7.22;0.0323;0.0179;1.62;0.1219;0.1566;173854000.0;15666300000.0;1.39;0.0458
MPLU3;26.8;12.2;17.37;6.877;0.0;2.676;50.65;10.34;66.01;7.71;7.28;0.6652;0.5637;1.06;1.2956999999999999;1.4240000000000002;0.0;250279000.0;0.0;-0.1888
UGPA4;27.1;12.32;1.93;0.212;0.0;0.613;4.13;6.59;-2.43;9.81;7.29;0.0323;0.0179;1.62;0.1219;0.1566;0.0;15666300000.0;1.39;0.0458
CXSE3;17.66;12.35;3.91;0.0;0.0737;3.588;62.77;-354.57;63.69;-343.28;-345.92;0.0;0.0;1.7;-0.011399999999999999;0.31670000000000004;82890900.0;13550500000.0;0.0;0.0
PORT3;18.76;12.36;3.01;2.621;0.0408;1.305;-299.82;8.87;-3.29;11.22;8.21;0.2954;0.215;0.97;0.16140000000000002;0.2437;0.0;2759280000.0;0.94;0.0567
EEEL4;410.0;12.37;1.12;1.867;0.0;0.456;4.97;4.57;-1.04;8.38;8.3;0.4086;0.15130000000000002;2.4;0.10339999999999999;0.0909;0.0;3497290000.0;0.98;0.166
AMPI3;55.0;12.41;2.74;0.247;0.0;0.177;5.68;0.98;-0.68;1.99;1.73;0.2518;0.15109999999999998;1.12;0.2122;0.22089999999999999;0.0;240799000.0;4.48;0.1412
BRML3;8.26;12.56;0.57;4.133;0.0;0.34;6.6;6.1;-1.1;7.84;7.24;0.6779999999999999;0.3715;2.42;0.0602;0.0453;0.0;11910400000.0;0.28;0.1387
CURY3;35.59;12.58;7.91;2.186;0.10980000000000001;1.947;6.45;8.6;-18.8;8.25;8.03;0.25420000000000004;0.19399999999999998;2.0;0.3566;0.629;115402000.0;1385220000.0;0.96;0.3271
TMGC7;800.01;12.68;1.63;1.164;0.0;1.12;6.77;17.85;11.96;16.52;16.52;0.0652;0.09179999999999999;1.69;0.0873;0.1283;0.0;1167010000.0;0.05;0.10490000000000001
EEEL3;421.01;12.7;1.15;1.917;0.0;0.468;5.1;4.69;-1.07;8.5;8.42;0.4086;0.15130000000000002;2.4;0.10339999999999999;0.0909;0.0;3497290000.0;0.98;0.166
ODPV3;13.71;12.85;5.84;3.092;0.0706;3.84;-67.11;10.01;-32.69;9.61;8.86;0.309;0.2407;0.8;0.4653;0.4545;58797100.0;1281810000.0;0.0;0.0754
ETER4;9.85;12.93;0.72;0.52;0.0;0.43;2.45;26.98;10.85;33.38;9.17;0.019299999999999998;0.0403;1.66;0.0177;0.0557;0.0;845709000.0;0.21;0.0187
MTSA4;60.49;12.96;1.13;0.977;0.0764;0.931;1.53;13.66;1.58;9.86;7.08;0.07150000000000001;0.0754;4.96;0.1011;0.08710000000000001;114063.0;471154000.0;0.02;-0.043899999999999995
AVIL3;0.93;12.97;4.16;2.338;0.0;2.227;3.89;10.0;9.02;9.4;9.4;0.23379999999999998;0.1801;5.14;0.40990000000000004;0.32030000000000003;0.0;1106590000.0;0.52;0.0174
DXTG4;3.68;13.02;1.32;0.675;0.0;0.689;2.44;6.26;7.48;6.33;6.33;0.10779999999999999;0.066;2.77;0.1231;0.10099999999999999;0.0;768999000.0;0.04;0.083
SFSA4;4.4;13.1;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;739524000.0;0.0;0.0015
GETI3;14.45;13.19;3.44;1.916;0.0;1.314;-15.63;6.98;-3.19;8.2;6.76;0.2743;0.1452;0.71;0.22699999999999998;0.2609;0.0;1601130000.0;0.86;0.13390000000000002
SEER3;11.24;13.19;1.09;0.668;0.0137;0.431;7.1;3.39;-1.34;4.57;3.02;0.1971;0.0506;1.27;0.14029999999999998;0.0825;15124700.0;1328930000.0;0.59;0.11960000000000001
GETI4;14.46;13.2;3.44;1.917;0.0;1.315;-15.64;6.99;-3.2;8.2;6.76;0.2743;0.1452;0.71;0.22699999999999998;0.2609;0.0;1601130000.0;0.86;0.13390000000000002
ZAMP3;3.5;13.29;0.95;0.272;0.0;0.302;-8.05;7.6;-0.71;11.19;2.91;0.0358;0.020499999999999997;0.87;0.051500000000000004;0.07139999999999999;0.0;1500620000.0;0.84;0.16269999999999998
YDUQ3;11.93;13.37;1.04;0.596;0.0955;0.337;8.91;3.79;-0.79;8.73;4.5;0.1572;0.0444;1.18;0.102;0.078;48329700.0;3134370000.0;1.69;0.0669
EQPA7;10.0;13.4;4.35;1.856;0.0659;0.998;7.24;7.86;-2.84;9.46;7.96;0.23600000000000002;0.13849999999999998;1.49;0.18420000000000003;0.3249;620.31;5073530000.0;1.96;0.1226
RGEG3;3.0;13.42;1.6;0.77;0.0;0.609;-98.28;6.23;-1.76;10.04;11.7;0.12359999999999999;0.0574;0.98;0.11689999999999999;0.11900000000000001;0.0;1915180000.0;1.15;0.1009
CAML3;6.45;13.75;0.65;0.194;0.056799999999999996;0.183;0.73;3.82;-1.27;10.84;7.38;0.051;0.0141;1.77;0.0691;0.047599999999999996;8694970.0;3448190000.0;1.94;0.0818
BPAC11;56.7;13.83;3.15;0.0;0.0217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2279;624254000.0;69969600000.0;0.0;0.1472
BMOB3;23.92;13.95;1.8;1.253;0.1104;1.184;2.98;14.51;3.35;11.28;7.55;0.0864;0.092;2.34;0.12480000000000001;0.1293;10043800.0;1135950000.0;0.02;0.4073
IGTI11;27.5;14.01;1.75;5.488;0.0143;0.859;5.84;8.77;-3.25;11.14;9.8;0.6258;0.3918;2.49;0.1206;0.1252;71653500.0;4651640000.0;0.85;0.1383
ARCE3;54.0;14.01;2.6;2.461;0.0;1.726;11.33;8.89;102.03;9.07;9.07;0.27699999999999997;0.1946;1.97;0.22039999999999998;0.1859;0.0;13495400000.0;0.17;0.48469999999999996
FESA4;7.55;14.15;0.81;1.142;0.0966;0.598;2.22;16.14;4.36;12.35;4.61;0.0708;0.0808;3.06;0.050199999999999995;0.0574;6986890.0;3284360000.0;0.11;-0.0378
FLRY3;15.92;14.21;1.74;1.051;0.0678;0.659;4.0;6.99;-2.35;9.49;5.51;0.1503;0.07200000000000001;1.97;0.1215;0.1225;54211300.0;5001340000.0;1.05;0.22949999999999998
SBSP3;146.0;14.25;2.41;2.965;0.042300000000000004;1.07;41.0;9.71;-2.84;11.9;9.87;0.3055;0.20809999999999998;1.17;0.1278;0.16879999999999998;474820000.0;42710300000.0;0.82;0.1838
TMGC11;900.0;14.26;1.83;1.309;0.0;1.26;7.62;20.08;13.46;18.75;18.75;0.0652;0.09179999999999999;1.69;0.0873;0.1283;0.0;1167010000.0;0.05;0.10490000000000001
CSMG3;53.14;14.27;2.36;2.426;0.0341;1.139;29.19;9.15;-3.05;12.21;8.55;0.2651;0.17;1.38;0.13390000000000002;0.165;161901000.0;8578300000.0;0.88;0.098
EGIE3;32.38;14.32;2.9;2.876;0.0415;0.669;49.12;6.74;-1.07;11.35;9.05;0.4267;0.22219999999999998;1.12;0.1076;0.2025;67095400.0;12757700000.0;2.25;-0.0009
ALPA3;11.99;14.4;2.46;1.794;0.1456;1.343;8.0;10.91;-132.13;11.81;8.77;0.16449999999999998;0.1244;1.61;0.1472;0.1711;201473.0;3323900000.0;0.37;0.0276
TNCP4;182.6;14.42;2.49;3.091;0.0;1.696;52.65;11.85;-22.3;11.88;8.72;0.2608;0.2144;1.15;0.1648;0.1729;0.0;13081500000.0;0.09;0.9779000000000001
SLCE3;16.75;14.48;1.59;0.878;0.0771;0.407;2.63;4.26;-1.35;7.3;6.1;0.20620000000000002;0.061500000000000006;1.55;0.11349999999999999;0.10949999999999999;36331000.0;5265740000.0;1.46;0.0902
CEPE3;128.0;14.49;3.7;1.1;0.0;0.624;38.2;6.17;-1.06;11.19;8.6;0.1784;0.0759;1.07;0.1139;0.255;0.0;2584000000.0;3.33;0.008199999999999999
TELB4;8.0;14.53;0.53;1.766;0.0;0.193;0.46;-2.66;-1.52;1.85;20.01;-0.6651;0.1216;5.55;-0.1202;0.0368;21166.2;1527940000.0;0.0;0.13
MYPK3;9.3;14.53;0.33;0.093;0.033;0.099;0.53;1.51;-0.43;5.77;3.65;0.061500000000000006;0.0141;1.78;0.0872;0.022799999999999997;13457000.0;4321720000.0;1.3;0.0132
KLBN4;3.92;14.58;3.1;1.182;0.08349999999999999;0.384;2.64;5.71;-0.78;11.73;5.42;0.2072;0.08109999999999999;2.06;0.08789999999999999;0.21280000000000002;12332800.0;7885950000.0;4.66;0.0446
MULT3;32.43;14.58;2.64;6.076;0.0315;1.265;41.24;8.5;-3.42;10.88;10.16;0.7151000000000001;0.41659999999999997;1.25;0.16210000000000002;0.1812;157759000.0;6299140000.0;0.86;0.2039
TNCP3;184.85;14.59;2.52;3.129;0.0;1.717;53.3;12.0;-22.58;12.03;8.83;0.2608;0.2144;1.15;0.1648;0.1729;0.0;13081500000.0;0.09;0.9779000000000001
KLBN11;19.68;14.64;3.12;1.187;0.08310000000000001;0.385;2.65;5.73;-0.78;11.75;5.43;0.2072;0.08109999999999999;2.06;0.08789999999999999;0.21280000000000002;121050000.0;7885950000.0;4.66;0.0446
KSSA3;5.33;14.66;1.4;0.916;0.0;0.406;1.72;5.62;6.73;12.3;12.3;0.1631;0.0842;1.47;0.0767;0.0958;0.0;553026000.0;1.8;0.4068
KLBN3;3.95;14.69;3.13;1.191;0.0828;0.386;2.66;5.75;-0.79;11.77;5.44;0.2072;0.08109999999999999;2.06;0.08789999999999999;0.21280000000000002;2836810.0;7885950000.0;4.66;0.0446
ELUM4;47.9;14.79;1.99;1.251;0.0;1.178;3.07;19.64;3.34;14.9;14.9;0.0637;0.08460000000000001;2.02;0.094;0.13470000000000001;0.0;443231000.0;0.08;0.084
TCOC3;38.85;14.9;1.8;2.225;0.0;1.307;3.78;14.48;4.39;12.23;12.23;0.1537;0.1493;2.53;0.1398;0.1206;0.0;2812920000.0;0.04;0.1671
STBP3;14.42;15.02;12.06;3.585;0.0;2.137;38.33;8.05;-3.57;9.24;7.79;0.44530000000000003;0.23870000000000002;1.33;0.31920000000000004;0.8031;0.0;1033070000.0;2.56;0.2544
CPLE5;13.58;15.07;1.75;1.551;0.0322;0.67;-224.21;8.71;-1.53;12.34;9.36;0.17809999999999998;0.10289999999999999;0.98;0.0858;0.1162;0.0;23130000000.0;0.87;0.020499999999999997
RDCD3;35.16;15.07;14.74;7.936;0.0;0.925;21.14;13.4;22.7;14.25;14.26;0.5922999999999999;0.5265;1.05;0.0697;0.9778;0.0;1605520000.0;1.04;0.1216
MOVI3;12.43;15.11;1.51;0.295;0.0643;0.142;-1.26;1.26;-0.21;5.85;3.44;0.2343;0.0195;0.69;0.15289999999999998;0.0998;62893600.0;2788630000.0;6.7;0.3046
ALPA4;12.67;15.21;2.6;1.896;0.1417;1.42;8.45;11.53;-139.62;12.43;9.23;0.16449999999999998;0.1244;1.61;0.1472;0.1711;31901200.0;3323900000.0;0.37;0.0276
BOAS3;7.95;15.22;1.83;4.929;0.0;1.699;3.34;25.6;3.54;18.69;8.52;0.1925;0.3239;12.37;0.1276;0.1204;0.0;2298770000.0;0.0;0.1099
TMGC13;966.14;15.31;1.96;1.406;0.0;1.353;8.18;21.56;14.45;20.23;20.23;0.0652;0.09179999999999999;1.69;0.0873;0.1283;0.0;1167010000.0;0.05;0.10490000000000001
EQTL3;40.9;15.32;1.8;1.005;0.0556;0.408;4.36;5.07;-0.85;9.71;7.76;0.19829999999999998;0.0801;1.57;0.096;0.11779999999999999;302995000.0;28549100000.0;2.19;0.2404
BEMA3;10.8;15.32;1.22;1.293;0.0;0.808;3.18;14.34;11.45;14.43;8.11;0.0901;0.08439999999999999;2.66;0.0696;0.0795;0.0;457342000.0;0.19;0.1058
HAGA4;1.34;15.64;-0.32;0.571;0.0;0.229;0.43;-5.4;-0.28;4.55;6.84;-0.1057;0.0365;2.46;-0.16829999999999998;-0.0203;20062.0;-50250200.0;-0.41;-0.08900000000000001
ABEV3;15.41;15.67;2.76;2.752;0.0723;1.674;-140.91;12.0;-19.53;11.16;8.48;0.22940000000000002;0.1812;0.96;0.1981;0.17629999999999998;433955000.0;87914000000.0;0.04;0.051100000000000007
PTNT4;8.45;15.7;0.93;0.49;0.031400000000000004;0.367;0.84;16.32;6.25;21.4;8.31;0.03;0.0454;4.13;0.0353;0.059000000000000004;271501.0;438383000.0;1.06;0.0012
ILMD3;29.0;15.73;2.63;0.683;0.0;1.395;5.7;14.13;7.53;13.13;13.13;0.0484;0.0492;1.6;0.1252;0.16690000000000002;0.0;658715000.0;0.02;0.006500000000000001
CPLE6;14.26;15.82;1.84;1.629;0.030699999999999998;0.704;-235.44;9.15;-1.61;12.78;9.69;0.17809999999999998;0.10289999999999999;0.98;0.0858;0.1162;0.0;23130000000.0;0.87;0.020499999999999997
CRTP5;62.1;15.98;1.71;1.748;0.0;1.127;3.98;14.09;5.88;12.48;12.48;0.124;0.1094;2.14;0.12359999999999999;0.10679999999999999;0.0;1210570000.0;0.12;0.1011
CPLE3;14.53;16.12;1.87;1.659;0.08410000000000001;0.717;-239.9;9.32;-1.64;12.95;9.82;0.17809999999999998;0.10289999999999999;0.98;0.0858;0.1162;329455000.0;23130000000.0;0.87;0.020499999999999997
PTNT3;8.69;16.14;0.95;0.504;0.0305;0.377;0.86;16.78;6.43;21.86;8.49;0.03;0.0454;4.13;0.0353;0.059000000000000004;15391.3;438383000.0;1.06;0.0012
ILMD4;30.0;16.28;2.72;0.707;0.0;1.443;5.89;14.62;7.79;13.62;13.62;0.0484;0.0492;1.6;0.1252;0.16690000000000002;0.0;658715000.0;0.02;0.006500000000000001
DURA4;31.39;16.35;2.22;2.182;0.0;1.224;17.24;10.12;-10.49;11.47;11.47;0.21559999999999999;0.13390000000000002;1.27;0.1438;0.1359;0.0;1789980000.0;0.52;0.1094
MGEL3;25.0;16.4;4.67;0.14;0.0;0.193;1.86;1.79;-0.37;8.52;6.73;0.0782;0.0085;1.32;0.1242;0.2847;0.0;30957000.0;18.62;0.039
PGMN3;6.23;16.49;1.39;0.288;0.0398;0.433;2.03;5.05;-3.77;6.87;4.24;0.057;0.0175;1.59;0.1192;0.08439999999999999;39232000.0;3085170000.0;0.56;0.18350000000000002
CALI4;50.0;16.51;1.96;1.846;0.0;0.509;0.87;28.77;5.12;35.23;29.85;0.0642;0.114;5.79;0.0196;0.1184;0.0;178731000.0;0.73;0.1547
DURA3;31.9;16.62;2.26;2.218;0.0;1.244;17.52;10.29;-10.66;11.64;11.64;0.21559999999999999;0.13390000000000002;1.27;0.1438;0.1359;0.0;1789980000.0;0.52;0.1094
